"","X.1","X","sex","age","desexed","purebred","gaze_follow","training_score","aggression_score","fear_score","separation_score","excitability_score","attachment_score","miscellaneous_score","ostensive","ostensive_binary","nonostensive","nonostensive_binary","os_best"
"53",53,53,2,-1.12535393394025,1,1,2,0.132044279473106,-0.326561619858605,-0.290657510578646,3.08002986721985,-0.265010350502546,1.19467135257768,2.09350784628742,0.521274190562416,0,0.504054415609776,0,0
"54",54,54,1,-0.136690244887918,1,2,2,-1.90176832564933,-0.250875470664101,-0.0951656295904701,-0.797303570307237,1.25862140784858,0.73964047780655,1.28865134740431,0.521274190562416,0,0.504054415609776,0,0
"55",55,55,1,1.14857255088012,1,2,3,-1.22383079060852,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"56",56,56,1,0.654240706353951,1,1,3,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.5,0,0
"57",57,57,2,-0.66397754571583,2,1,2,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.5,0,0
"58",58,58,2,-0.136690244887918,2,1,4,-1.22383079060852,-1.20235848910932,-1.55744489938202,1.6952679252459,0.750744155064878,-3.0522834786195,1.48855034712692,0.5,0,0.5,0,0
"59",59,59,2,-0.136690244887918,1,1,4,-0.545893255567704,0.938478302392426,1.86087027675408,3.08002986721985,1.00468278145674,-3.0522834786195,3.54540584427263,0.75,1,0.75,1,0
"60",60,60,1,-0.136690244887918,1,1,3,0.809981814513917,-1.20235848910932,1.23417916112913,1.91682983596172,0.496805528673018,-3.0522834786195,-0.882883049582264,0.625,1,0.625,1,0
"61",61,61,1,0.390597055939994,1,2,2,-0.545893255567704,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.125,0,0.375,0,1
"62",62,62,1,0.0280870366208049,1,2,4,0.809981814513917,-0.250875470664101,-0.759838024950268,2.59536318752896,2.27437591341601,3.01479485166218,3.28997934462709,0.5,0,0.75,1,1
"63",63,63,2,-0.00486841968093949,1,2,3,0.132044279473106,-1.20235848910932,-0.759838024950268,1.14136314845631,1.25862140784858,1.75082019952017,0.0635393491043917,0.625,1,0.5,0,0
"64",64,64,1,0.72015161895744,1,1,3,-0.206924488047299,-1.20235848910932,-1.02570698309419,-0.797303570307237,0.496805528673018,0.73964047780655,-0.650579369904631,0.625,1,0.375,0,0
"65",65,65,1,0.72015161895744,1,1,3,-0.0616521591099781,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.625,1,0.5,0,0
"66",66,66,2,0.72015161895744,1,2,3,-0.836437913442345,0.0209768203202485,1.13447830182515,-0.797303570307237,-1.28076485606995,0.234050616949749,-0.796844649701658,0.375,0,0.666666666666667,1,1
"67",67,67,1,-0.136690244887918,1,2,3,1.48791934955473,-0.643879326108864,-0.00914920195567213,-0.554970230461794,0.242866902281174,-1.28271896562067,0.493731348507405,0.125,0,0.5,0,1
"68",68,68,1,1.97245895842373,1,1,4,-0.545893255567704,-0.607681602581058,-0.892772504022226,-0.797303570307237,-0.772887603286251,1.49802526909176,-0.999034889421081,0.5,0,0.5,0,0
"69",69,69,2,-1.02648756503502,1,1,3,1.14895058203432,-1.20235848910932,-0.626903545878307,0.864410760061514,-0.0110717241106864,-0.524334174335461,0.54261680298503,0.5,0,0.142857142857143,0,0
"70",70,70,2,-0.96057665243153,1,1,4,1.14895058203432,-0.369810847969753,-1.15864146216614,1.38369648830175,-1.28076485606995,-0.271539243907068,0.278635348805904,0.5,0,0.4,0,0
"71",71,71,1,0.621285250052206,1,1,3,-0.545893255567704,1.42503211864282,-0.361034587734389,-0.520351181912445,-0.772887603286251,-1.02992403519228,-0.999034889421081,0.521274190562416,0,0.504054415609776,0,0
"72",72,72,2,-0.598066633112341,1,1,4,-0.88486202308811,-0.461299599743331,0.2723591066673,0.172029789074535,-0.265010350502546,-1.28271896562067,0.520618348470096,0.875,1,0.25,0,0
"73",73,73,2,-1.158309390242,1,1,3,0.132044279473106,-1.08342311180367,-1.2915759412381,0.414363128919978,-0.265010350502546,-1.02992403519228,1.09169822767762,0.625,1,0.444444444444444,0,0
"74",74,74,1,0.489463424845228,1,2,4,1.93987770624861,1.83988326723527,0.19729022436784,1.6952679252459,-2.55045798802923,-1.232159979535,-1.06157818779583,0.222222222222222,0,0.5,0,1
"75",75,75,1,-0.30146752639664,1,1,3,0.471013046993512,0.269466805048128,1.10124468205716,-0.312636890616351,-0.0110717241106864,-0.0187443134786599,-0.796844649701658,0.25,0,0.125,0,0
"76",76,76,2,-0.861710283526297,1,2,4,1.10052647238856,0.473078999892047,-0.211483298778434,0.172029789074535,-0.0110717241106864,0.587963519549508,0.171087348955148,0.4,0,0,0,0
"77",77,77,2,-0.631022089414085,1,1,3,-0.88486202308811,-1.20235848910932,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.545454545454545,1,1
"78",78,78,2,-0.762843914621063,1,2,4,0.132044279473106,0.210593793281832,0.702441244841285,-0.312636890616351,-1.53470348246181,0.73964047780655,0.493731348507405,0.521274190562416,0,0.504054415609776,0,0
"79",79,79,2,2.53270171555339,1,2,4,0.713133595222361,1.67086983632723,1.11688403253622,-0.797303570307237,0.750744155064878,-0.0187443134786599,0.171087348955148,0.25,0,0.5,0,1
"80",80,80,2,0.555374337448717,1,1,3,-0.88486202308811,0.897308364094315,-0.361034587734389,-0.797303570307237,0.496805528673018,0.992435408234959,0.390319810189387,0.5,0,0.5,0,0
"81",81,81,1,-0.696933002017574,2,2,4,-0.206924488047299,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.555555555555556,1,1
"82",82,82,1,-0.861710283526297,1,2,4,0.713133595222361,0.487775819971004,0.835375723913246,-0.797303570307237,0.903107330899991,-0.0187443134786599,0.743242708161171,0.5,0,0.5,0,0
"83",83,83,1,-0.828754827224552,1,2,3,-0.88486202308811,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.5,0,0
"84",84,84,1,-1.158309390242,1,2,4,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.375,0,0.444444444444444,0,1
"85",85,85,2,-0.466244807905363,1,2,4,-0.88486202308811,0.257302959641871,0.976129878224721,1.14136314845631,0.496805528673018,1.24523033866335,0.613688732956351,0.521274190562416,0,0.504054415609776,0,0
"86",86,86,2,-1.02648756503502,1,1,3,-0.206924488047299,0.279759289622659,0.835375723913246,-0.554970230461794,-0.518948976894391,-0.524334174335461,0.171087348955148,0.444444444444444,0,0.5,0,1
"87",87,87,2,-0.795799370922808,1,1,4,0.471013046993512,-0.590690834394537,0.131604952355815,-0.554970230461794,-1.28076485606995,0.234050616949749,0.8163753480597,0.428571428571429,0,0.504054415609776,0,0
"88",88,88,1,-0.861710283526297,1,2,3,-0.0616521591099781,-0.180595474983488,0.569506765769327,-0.554970230461794,-2.04258073524552,-0.524334174335461,0.0552664260389484,0.5,0,0.555555555555556,1,1
"89",89,89,2,-0.136690244887918,1,2,3,1.10052647238856,-0.910426199359082,-0.0951656295904701,-0.797303570307237,-0.518948976894391,-1.15632150040648,-1.01194064940317,0.25,0,0.504054415609776,0,0
"90",90,90,1,0.0280870366208049,1,2,3,1.14895058203432,-0.923118907609092,-0.361034587734389,-0.797303570307237,0.496805528673018,-0.77712910476387,-0.838209265028875,0.625,1,0.25,0,0
"91",91,91,2,-0.631022089414085,1,2,3,0.132044279473106,-0.0346293301083672,-0.149903356267159,0.656696468765421,1.25862140784858,0.73964047780655,1.46166334716423,0.5,0,0.555555555555556,1,1
"92",92,92,1,-0.169645701189662,1,2,2,-0.545893255567704,-0.364639744608638,1.23417916112913,-0.797303570307237,-0.925250779121364,0.486845547378142,-1.28494711056278,0.521274190562416,0,0.504054415609776,0,0
"93",93,93,1,1.14857255088012,1,2,4,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.375,0,0.375,0,0
"94",94,94,1,-0.169645701189662,2,2,3,0.325740718056191,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.625,1,0.504054415609776,0,0
"95",95,95,1,-0.169645701189662,1,2,2,-0.545893255567704,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.25,0,0
"96",96,96,1,-0.169645701189662,1,2,3,-0.319914077220777,0.467494208262041,1.2576381868477,1.62602982814719,-0.620524427451138,0.234050616949749,1.97251634645531,0.375,0,0.625,1,1
"97",97,97,1,-0.169645701189662,1,2,4,-0.206924488047299,-0.214279969954668,-0.431411664890131,0.656696468765421,0.598380979229765,-0.0187443134786599,1.50716442402415,0.75,1,0.142857142857143,0,0
"98",98,98,1,-0.169645701189662,1,2,4,-0.545893255567704,-0.472527764733726,-0.626903545878307,-0.312636890616351,-0.0110717241106864,0.992435408234959,0.708827348208935,0.5,0,0.75,1,1
"99",99,99,2,-0.169645701189662,1,2,4,0.132044279473106,1.59003732589295,1.63298259834499,1.86836316799263,0.598380979229765,0.234050616949749,0.8163753480597,0.521274190562416,0,0.504054415609776,0,0
"100",100,100,1,-0.169645701189662,1,2,2,0.132044279473106,-0.783499116858978,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.444444444444444,0,0.25,0,0
"101",101,101,2,-0.169645701189662,1,1,2,0.471013046993512,1.76187706835463,-0.149903356267159,-0.797303570307237,2.27437591341601,-0.271539243907068,0.171087348955148,0.5,0,0.375,0,0
"102",102,102,2,-0.169645701189662,1,1,3,-1.90176832564933,2.12783207544896,-0.892772504022226,-0.797303570307237,0.903107330899991,-0.524334174335461,-0.151556650597121,0.4,0,0,0,0
"103",103,103,2,-0.169645701189662,1,1,3,-1.22383079060852,1.29528443430938,-0.493969066806349,-0.797303570307237,0.598380979229765,-1.28271896562067,-0.581748650000146,0.5,0,0.625,1,1
"104",104,104,1,-0.169645701189662,1,2,3,-0.88486202308811,1.53315518892069,0.835375723913246,-0.554970230461794,1.20783368257022,-0.322098229992744,0.278635348805904,0.625,1,0.625,1,0
"105",105,105,2,-0.828754827224552,2,1,3,2.40851795411178e-15,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.8,1,0
"106",106,106,2,-0.169645701189662,1,1,4,-1.22383079060852,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"107",107,107,2,-0.169645701189662,1,2,3,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.2,0,0
"108",108,108,1,-0.169645701189662,1,1,4,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.625,1,0.25,0,0
"109",109,109,1,-0.169645701189662,1,2,3,1.14895058203432,0.224866038558508,1.10124468205716,-0.312636890616351,-0.620524427451138,-0.0187443134786599,0.171087348955148,0.5,0,0.75,1,1
"110",110,110,2,0.489463424845228,1,2,4,-0.88486202308811,0.595944415752146,2.56352395184871,-0.797303570307237,-1.53470348246181,-1.78830882647748,-0.689296649850902,0.125,0,0.375,0,1
"111",111,111,2,-0.169645701189662,1,2,3,0.713133595222361,-0.560107451658797,-1.21561338176841,-0.520351181912445,-0.620524427451138,-0.271539243907068,0.923923347910436,0.5,0,0.5,0,0
"112",112,112,2,-0.169645701189662,1,1,3,1.14895058203432,0.333459209141931,-1.27593659075905,-0.797303570307237,0.903107330899991,0.486845547378142,0.386183348656669,0.75,1,1,1,1
"113",113,113,1,0.588329793750462,1,2,3,2.40851795411178e-15,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.75,1,0
"114",114,114,2,0.555374337448717,1,2,3,0.809981814513917,1.74129209920558,1.15441847368594,1.14136314845631,0.29365462755954,1.75082019952017,-0.391471419494963,0.521274190562416,0,0.504054415609776,0,0
"115",115,115,1,-1.29013121544898,2,2,4,-0.206924488047299,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"116",116,116,2,-1.05944302133676,2,1,3,-0.545893255567704,-1.06273869835921,0.968310202985216,2.11069650783808,1.20783368257022,-0.271539243907068,0.531139348455504,0.5,0,0.625,1,1
"117",117,117,2,-0.0707793322844286,1,2,3,0.132044279473106,-1.20235848910932,1.82065480409364,-0.797303570307237,-0.315798075780912,2.25641006037697,-0.796844649701658,0.777777777777778,1,0.75,1,0
"118",118,118,2,-0.00486841968093949,1,2,3,-0.0616521591099781,-0.174756829188483,0.569506765769327,-0.554970230461794,0.598380979229765,-0.271539243907068,1.46166334716423,0.625,1,0.375,0,0
"119",119,119,1,-0.103734788586173,1,2,3,1.10052647238856,2.1373469056334,1.36711364020108,-0.312636890616351,0.29365462755954,1.49802526909176,0.493731348507405,0.625,1,0.375,0,0
"120",120,120,2,-0.367378439000129,1,2,3,-0.206924488047299,0.56383186387962,-0.85367412782459,1.14136314845631,-0.620524427451138,0.992435408234959,-0.168102496728007,0.521274190562416,0,0,0,0
"121",121,121,2,0.159908861827783,1,1,3,0.132044279473106,-0.364639744608638,0.170703328553448,0.899029808610863,1.51256003424044,2.10473310211993,1.35411534731347,0.5,0,0.5,0,0
"122",122,122,1,-0.169645701189662,1,2,4,-0.836437913442345,1.57099826351794,3.79121296445446,-0.554970230461794,1.20783368257022,-0.524334174335461,-0.0440086507463648,0.75,1,0.25,0,0
"123",123,123,2,0.0280870366208049,2,1,4,-0.206924488047299,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"124",124,124,2,-0.30146752639664,1,2,3,-1.22383079060852,0.269466805048128,-0.440795275177564,-0.554970230461794,-1.28076485606995,-1.53551389604908,-1.33458464895544,0.5,0,0.5,0,0
"125",125,125,1,-0.598066633112341,1,2,4,-1.22383079060852,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.375,0,0.5,0,1
"126",126,126,2,-0.30146752639664,1,2,5,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.625,1,0.75,1,1
"127",127,127,1,-0.927621196129786,1,2,3,-0.206924488047299,0.695201394267227,-0.00914920195567213,1.97222031364068,1.7664986606323,0.234050616949749,0.762601348134317,0.75,1,0.666666666666667,1,0
"128",128,128,1,-0.30146752639664,1,2,1,-0.771872433914632,-0.504259535358751,-0.290657510578646,-0.797303570307237,-0.265010350502546,-1.28271896562067,-0.904392649552414,0.521274190562416,0,0.504054415609776,0,0
"129",129,129,2,-1.05944302133676,1,2,3,-0.545893255567704,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"130",130,130,1,-0.993532108733275,1,2,4,-0.206924488047299,-0.643879326108864,-0.892772504022226,-0.312636890616351,-0.925250779121364,-0.271539243907068,-0.259104650447877,0.75,1,0.75,1,0
"131",131,131,2,-1.02648756503502,1,1,3,-0.206924488047299,0.785561388713728,-0.361034587734389,1.38369648830175,0.750744155064878,0.486845547378142,1.39547996264067,0.5,0,0.5,0,0
"132",132,132,1,2.1701916962342,1,2,3,-0.836437913442345,0.11133681476675,0.237170568089429,-0.312636890616351,-0.265010350502546,-1.28271896562067,0.613688732956351,0.625,1,0.5,0,0
"133",133,133,2,0.819017987862673,1,2,3,-1.22383079060852,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.375,0,0.5,0,1
"134",134,134,1,1.60994893910454,1,1,4,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"135",135,135,2,-0.729888458319319,1,2,3,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0,0,0.504054415609776,0,0
"136",136,136,1,1.11561709457837,1,1,4,-1.22383079060852,0.403269104516989,0.569506765769327,2.11069650783808,0.750744155064878,-0.271539243907068,-0.259104650447877,0.5,0,0.5,0,0
"137",137,137,2,-0.828754827224552,2,2,3,-0.206924488047299,-0.923118907609092,0.0377688494814901,1.14136314845631,0.598380979229765,0.486845547378142,0.762601348134317,0.5,0,0.625,1,1
"138",138,138,2,0.423552512241739,1,2,3,0.471013046993512,-1.20235848910932,0.702441244841285,0.172029789074535,0.496805528673018,0.486845547378142,-1.01194064940317,0.5,0,0.5,0,0
"139",139,139,1,-1.02648756503502,1,1,3,0.713133595222361,0.61269879064216,0.413113260978787,1.14136314845631,0.496805528673018,1.75082019952017,2.84737796062588,0.375,0,0.5,0,1
"140",140,140,2,0.192864318129527,1,2,5,-0.206924488047299,-1.20235848910932,1.76591707741696,1.62602982814719,1.7664986606323,1.24523033866335,0.923923347910436,0.375,0,0.5,0,1
"141",141,141,2,-0.927621196129786,1,2,2,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.75,1,0.444444444444444,0,0
"142",142,142,2,-1.22422030284549,2,2,3,-0.88486202308811,-0.643879326108864,-0.0951656295904701,1.38369648830175,-0.772887603286251,-1.232159979535,1.73053334679111,0.333333333333333,0,0.75,1,1
"143",143,143,2,0.489463424845228,1,2,5,0.471013046993512,0.61269879064216,0.303637807625409,0.172029789074535,-0.265010350502546,-0.0187443134786599,-1.22703664910469,0.625,1,0.75,1,1
"144",144,144,2,-0.631022089414085,1,2,3,0.325740718056191,-0.337789784849001,1.82065480409364,0.172029789074535,-0.0110717241106864,-1.53551389604908,-0.168102496728007,0.25,0,0.75,1,1
"145",145,145,1,-1.158309390242,1,2,4,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.5,0,0
"146",146,146,1,0.555374337448717,1,1,3,0.584002636166989,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"147",147,147,1,0.621285250052206,1,1,2,-1.90176832564933,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"148",148,148,2,1.80768167691501,1,2,2,-2.91867462821054,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.444444444444444,0,0.428571428571429,0,0
"149",149,149,1,1.14857255088012,1,1,3,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.75,1,0.625,1,0
"150",150,150,1,-0.762843914621063,1,1,3,-0.206924488047299,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"151",151,151,2,0.621285250052206,1,1,3,-0.206924488047299,-0.743607748073231,0.553867415290274,-0.797303570307237,1.7664986606323,1.24523033866335,0.171087348955148,0.625,1,0.5,0,0
"152",152,152,1,0.884928900466162,1,1,5,0.471013046993512,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.875,1,1
"153",153,153,2,1.90654804582024,1,2,4,0.132044279473106,0.581672170475469,0.835375723913246,0.414363128919978,-0.772887603286251,1.24523033866335,-0.259104650447877,0.521274190562416,0,0.504054415609776,0,0
"154",154,154,1,2.43383534664815,1,2,4,0.809981814513917,0.11133681476675,-0.149903356267159,-0.797303570307237,1.20783368257022,-0.271539243907068,-0.259104650447877,0.375,0,0.625,1,1
"155",155,155,2,1.08266163827663,1,2,4,-1.22383079060852,2.28813627964352,2.03178603556088,2.59536318752896,0.242866902281174,1.24523033866335,0.493731348507405,0.4,0,0.285714285714286,0,0
"156",156,156,2,0.456507968543483,1,2,4,-0.545893255567704,-0.250875470664101,-0.493969066806349,1.14136314845631,1.25862140784858,-1.02992403519228,0.493731348507405,0.666666666666667,1,0.504054415609776,0,0
"157",157,157,1,-0.466244807905363,1,2,5,-0.206924488047299,0.0327396598339956,-1.27593659075905,0.414363128919978,1.7664986606323,1.75082019952017,0.975546387838805,0.521274190562416,0,0.504054415609776,0,0
"158",158,158,1,-0.00486841968093949,1,2,3,1.48791934955473,0.938478302392426,0.356811599254192,-0.797303570307237,0.750744155064878,-1.15632150040648,0.278635348805904,0.875,1,0.625,1,0
"159",159,159,1,1.74177076431152,1,2,2,-0.206924488047299,-0.0130047160527963,-0.759838024950268,-0.797303570307237,-0.0110717241106864,0.234050616949749,0.171087348955148,0.521274190562416,0,0.504054415609776,0,0
"160",160,160,2,-0.334422982698385,1,2,3,0.325740718056191,-1.06855618964046,-0.431411664890131,1.38369648830175,0.496805528673018,-2.04110375690589,1.999403346418,0.875,1,0.75,1,0
"161",161,161,2,0.126953405526038,1,1,2,0.325740718056191,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.5,0,0.25,0,0
"162",162,162,1,1.08266163827663,1,1,4,0.132044279473106,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.285714285714286,0,0.5,0,1
"163",163,163,2,1.44517165759582,1,2,4,-0.88486202308811,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.625,1,0.5,0,0
"164",164,164,2,1.24743891978535,1,1,4,0.471013046993512,-0.0907701550603377,-1.02570698309419,-0.797303570307237,-1.02682622967811,-1.78830882647748,-1.54968064865695,0.5,0,0.5,0,0
"165",165,165,2,1.11561709457837,1,1,3,0.132044279473106,-1.20235848910932,-0.361034587734389,-0.797303570307237,-1.78864210885367,-1.83886781256316,-1.01194064940317,0.75,1,0.75,1,0
"166",166,166,1,-0.433289351603618,1,1,4,2.16585688459554,0.61269879064216,1.53914649547067,-0.554970230461794,1.25862140784858,0.234050616949749,0.278635348805904,0.375,0,0.375,0,0
"167",167,167,2,0.126953405526038,1,1,3,-1.22383079060852,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"168",168,168,1,-0.0707793322844286,1,1,2,-1.22383079060852,-0.369810847969753,-0.892772504022226,-0.554970230461794,-0.315798075780912,-0.77712910476387,0.386183348656669,0.625,1,0.504054415609776,0,0
"169",169,169,2,-0.400333895301874,1,1,4,0.809981814513917,2.60357358467158,-1.02570698309419,2.11069650783808,-0.0110717241106864,2.25641006037697,1.04279218985075,0.75,1,0.75,1,0
"170",170,170,2,1.01675072567314,1,1,3,0.471013046993512,-0.643879326108864,0.170703328553448,0.172029789074535,-0.772887603286251,-0.0187443134786599,0.278635348805904,0.5,0,0.5,0,0
"171",171,171,1,-0.367378439000129,1,2,3,-0.88486202308811,-0.590690834394537,1.53914649547067,-0.554970230461794,0.903107330899991,-0.524334174335461,0.708827348208935,0.5,0,0.5,0,0
"172",172,172,2,-1.29013121544898,1,2,2,-0.0616521591099781,4.27566506561574,2.38367142133959,0.656696468765421,2.73146544092134,1.19467135257768,1.79365934670351,0.5,0,0.5,0,0
"173",173,173,2,-0.894665739828041,1,2,2,2.16585688459554,2.36570283006025,0.835375723913246,0.656696468765421,1.51256003424044,3.01479485166218,2.25321662606579,1,1,0.625,1,0
"174",174,174,2,0.917884356767907,1,2,3,-1.56279955812892,-0.214279969954668,-0.149903356267159,-0.312636890616351,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.521274190562416,0,0.504054415609776,0,0
"175",175,175,2,-0.993532108733275,1,1,4,0.132044279473106,-0.618493909608844,-0.361034587734389,1.38369648830175,0.29365462755954,0.891317436063592,1.61884888540763,0.125,0,0.5,0,1
"176",176,176,2,0.35764159963825,1,1,3,-0.206924488047299,-0.488746225275406,-0.361034587734389,-0.797303570307237,-0.315798075780912,1.49802526909176,-0.47420065014939,0.5,0,0.714285714285714,1,1
"177",177,177,1,-0.861710283526297,1,1,4,-0.206924488047299,0.819542925086773,0.303637807625409,2.75691874742592,1.51256003424044,1.49802526909176,2.73569349924243,0.375,0,0.375,0,0
"178",178,178,1,0.093997949224294,1,1,4,-1.22383079060852,0.156249474728326,-0.759838024950268,-0.554970230461794,-1.15379554287403,-0.77712910476387,-0.0843391506903986,0.521274190562416,0,0.504054415609776,0,0
"179",179,179,1,-0.400333895301874,1,2,3,0.132044279473106,-0.923118907609092,-0.361034587734389,-0.797303570307237,0.598380979229765,0.587963519549508,-0.50315588087844,0.625,1,0.375,0,0
"180",180,180,1,-0.696933002017574,1,1,4,0.809981814513917,0.156249474728326,-0.660137165646297,0.0335535948771397,0.903107330899991,0.891317436063592,1.50128629447767,0.521274190562416,0,0.504054415609776,0,0
"181",181,181,2,0.621285250052206,1,1,3,-1.56279955812892,0.343801415864161,-1.15864146216614,0.414363128919978,3.38314211834307e-15,2.69432402179323e-15,9.6715835206221e-16,0.375,0,0.25,0,0
"182",182,182,2,0.258775230733017,1,2,3,1.14895058203432,-1.08342311180367,-1.15864146216614,-0.312636890616351,2.73146544092134,-1.02992403519228,1.999403346418,0.5,0,0.5,0,0
"183",183,183,1,-0.762843914621063,1,2,2,0.132044279473106,0.61269879064216,0.170703328553448,-0.312636890616351,0.29365462755954,0.486845547378142,1.17211103987373,0.521274190562416,0,0.375,0,0
"184",184,184,1,1.11561709457837,1,1,4,0.132044279473106,1.86927690739318,0.835375723913246,1.62602982814719,2.78225316619971,1.75082019952017,2.09350784628742,0.625,1,0.625,1,0
"185",185,185,1,0.0280870366208049,1,2,3,0.471013046993512,0.462736793169813,-1.02570698309419,-0.312636890616351,1.51256003424044,-1.02992403519228,0.60127934835817,0.625,1,0.75,1,1
"186",186,186,1,-0.828754827224552,1,2,4,-0.206924488047299,-0.488746225275406,0.694621569601759,1.14136314845631,1.20783368257022,-0.322098229992744,1.56921134701497,0.375,0,0.375,0,0
"187",187,187,1,0.192864318129527,1,1,3,0.132044279473106,-0.504259535358751,1.23417916112913,-0.797303570307237,-0.925250779121364,-0.271539243907068,-1.4421326488062,0.521274190562416,0,0.504054415609776,0,0
